cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
 485  2.3882898e+06 7.79e+00 6.13e+07  -1.0 1.12e+02   4.1 4.67e-02 1.94e-03h  1
 486  2.3898973e+06 7.69e+00 7.62e+07  -1.0 1.09e+02   4.5 9.28e-03 1.22e-02h  1
 487  2.3904213e+06 7.66e+00 7.65e+07  -1.0 1.12e+02   4.0 1.68e-02 3.93e-03h  1
 488  2.3909175e+06 7.63e+00 7.77e+07  -1.0 1.09e+02   4.5 2.29e-02 3.80e-03h  1
 489  2.3917377e+06 7.58e+00 7.86e+07  -1.0 1.13e+02   4.0 1.21e-02 6.18e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 490  2.3922887e+06 7.55e+00 7.99e+07  -1.0 1.10e+02   4.4 4.38e-02 4.24e-03h  1
 491  2.3928315e+06 7.52e+00 8.01e+07  -1.0 1.13e+02   3.9 1.62e-02 4.12e-03h  1
 492  2.3932784e+06 7.50e+00 8.00e+07  -1.0 1.17e+02   3.5 2.15e-02 3.32e-03h  1
 493  2.3938710e+06 7.46e+00 8.02e+07  -1.0 1.15e+02   3.9 2.63e-02 4.56e-03h  1
 494  2.3948078e+06 7.41e+00 8.01e+07  -1.0 1.18e+02   3.4 1.91e-03 6.99e-03h  1
 495  2.3948141e+06 7.41e+00 8.01e+07  -1.0 1.16e+02   3.8 1.92e-02 4.88e-05h  1
 496  2.3964707e+06 7.32e+00 8.02e+07  -1.0 1.17e+02   3.4 7.31e-03 1.24e-02h  1
 497  2.3965107e+06 7.31e+00 8.02e+07  -1.0 1.13e+02   3.8 4.87e-02 3.13e-04h  1
 498  2.3985901e+06 7.20e+00 8.03e+07  -1.0 1.17e+02   3.3 1.45e-02 1.57e-02h  1
 499  2.3998460e+06 7.13e+00 8.14e+07  -1.0 1.12e+02   3.7 2.90e-02 9.94e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 500  2.4009186e+06 7.07e+00 8.10e+07  -1.0 1.15e+02   3.3 4.37e-03 8.26e-03h  1
 501  2.4009447e+06 7.07e+00 8.10e+07  -1.0 1.06e+02   4.6 9.46e-03 2.19e-04h  1
 502  2.4010892e+06 7.06e+00 8.10e+07  -1.0 1.09e+02   4.1 1.19e-03 1.19e-03h  1
 503  2.4013477e+06 7.04e+00 8.09e+07  -1.0 1.11e+02   3.6 6.50e-03 2.07e-03h  1
 504  2.4020232e+06 7.01e+00 8.05e+07  -1.0 1.14e+02   3.2 3.34e-03 5.23e-03h  1
 505  2.4048045e+06 6.85e+00 8.52e+07  -1.0 1.11e+02   3.6 1.32e-04 2.24e-02h  1
 506  2.4049062e+06 6.85e+00 8.52e+07  -1.0 1.07e+02   4.0 7.33e-02 8.62e-04h  1
 507  2.4049237e+06 6.84e+00 8.52e+07  -1.0 1.05e+02   4.4 2.28e-02 1.50e-04h  1
 508  2.4067985e+06 6.74e+00 9.17e+07  -1.0 1.07e+02   4.0 1.02e-02 1.58e-02h  1
 509  2.4068742e+06 6.73e+00 9.16e+07  -1.0 1.09e+02   3.5 1.89e-02 6.25e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 510  2.4082219e+06 6.65e+00 9.43e+07  -1.0 1.06e+02   3.9 1.38e-02 1.15e-02h  1
 511  2.4088229e+06 6.62e+00 9.40e+07  -1.0 1.09e+02   3.4 1.38e-02 5.01e-03h  1
 512  2.4097720e+06 6.57e+00 9.49e+07  -1.0 1.05e+02   3.9 2.67e-02 8.24e-03h  1
 513  2.4115303e+06 6.47e+00 9.47e+07  -1.0 1.08e+02   3.4 2.07e-02 1.48e-02h  1
 514  2.4118520e+06 6.45e+00 9.46e+07  -1.0 1.03e+02   3.8 4.13e-02 2.85e-03h  1
 515  2.4129195e+06 6.39e+00 9.40e+07  -1.0 1.07e+02   3.3 4.85e-03 9.11e-03h  1
 516  2.4130081e+06 6.39e+00 9.39e+07  -1.0 1.02e+02   3.8 4.20e-02 7.95e-04h  1
 517  2.4139698e+06 6.33e+00 9.33e+07  -1.0 1.06e+02   3.3 1.35e-02 8.24e-03h  1
 518  2.4157616e+06 6.23e+00 9.55e+07  -1.0 1.02e+02   3.7 2.43e-04 1.61e-02h  1
 519  2.4163586e+06 6.20e+00 9.50e+07  -1.0 1.05e+02   3.2 4.65e-03 5.12e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520  2.4168725e+06 6.17e+00 9.49e+07  -1.0 1.01e+02   3.7 6.04e-02 4.70e-03h  1
 521  2.4177548e+06 6.12e+00 9.64e+07  -1.0 9.79e+01   4.1 1.19e-03 8.37e-03h  1
 522  2.4182328e+06 6.09e+00 9.62e+07  -1.0 1.00e+02   3.6 1.29e-04 4.40e-03h  1
 523  2.4184909e+06 6.08e+00 9.62e+07  -1.0 9.72e+01   4.0 2.47e-02 2.47e-03h  1
 524  2.4189364e+06 6.05e+00 9.59e+07  -1.0 1.00e+02   3.6 5.97e-03 4.11e-03h  1
 525  2.4190506e+06 6.05e+00 9.58e+07  -1.0 9.74e+01   4.0 2.99e-03 1.10e-03h  1
 526  2.4195480e+06 6.02e+00 9.56e+07  -1.0 1.01e+02   3.5 5.17e-02 4.56e-03h  1
 527  2.4219460e+06 5.88e+00 1.06e+08  -1.0 9.77e+01   3.9 4.59e-03 2.31e-02h  1
 528  2.4227187e+06 5.83e+00 1.09e+08  -1.0 9.37e+01   4.4 1.41e-02 7.80e-03h  1
 529  2.4236551e+06 5.78e+00 1.10e+08  -1.0 9.58e+01   3.9 1.92e-02 9.26e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530  2.4256767e+06 5.66e+00 1.30e+08  -1.0 9.28e+01   4.3 5.27e-03 2.07e-02h  1
 531  2.4258969e+06 5.65e+00 1.30e+08  -1.0 9.40e+01   3.8 3.15e-02 2.22e-03h  1
 532  2.4273823e+06 5.56e+00 1.39e+08  -1.0 9.15e+01   4.3 1.84e-02 1.54e-02h  1
 533  2.4274001e+06 5.56e+00 1.39e+08  -1.0 8.73e+01   3.8 3.50e-02 1.81e-04h  1
 534  2.4276953e+06 5.54e+00 1.39e+08  -1.0 7.48e+01   4.2 2.59e-02 3.11e-03h  1
 535  2.4300193e+06 5.41e+00 1.44e+08  -1.0 7.67e+01   3.7 1.87e-02 2.37e-02h  1
 536  2.4300355e+06 5.41e+00 1.44e+08  -1.0 9.94e+02   3.2 1.52e-04 9.94e-05h  4
 537  2.4300792e+06 5.41e+00 1.44e+08  -1.0 7.53e+01   3.7 2.70e-02 4.54e-04h  1
 538  2.4309791e+06 5.36e+00 1.46e+08  -1.0 7.35e+01   4.1 2.24e-03 9.68e-03h  1
 539  2.4313634e+06 5.33e+00 1.45e+08  -1.0 7.50e+01   3.6 1.64e-02 4.01e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540  2.4331298e+06 5.24e+00 1.41e+08  -1.0 9.89e+01   3.1 7.36e-03 1.68e-02h  1
 541  2.4343621e+06 5.18e+00 1.40e+08  -1.0 7.37e+01   3.6 2.57e-02 1.31e-02h  1
 542  2.4344049e+06 5.17e+00 1.40e+08  -1.0 7.07e+01   4.0 3.70e-02 4.77e-04h  1
 543  2.4348887e+06 5.15e+00 1.40e+08  -1.0 7.32e+01   3.5 1.79e-02 5.19e-03h  1
 544  2.4363100e+06 5.06e+00 1.43e+08  -1.0 7.06e+01   3.9 2.06e-02 1.59e-02h  1
 545  2.4370245e+06 5.03e+00 1.42e+08  -1.0 7.22e+01   3.5 9.17e-04 7.77e-03h  1
 546  2.4370614e+06 5.02e+00 1.42e+08  -1.0 6.93e+01   3.9 3.07e-03 4.20e-04h  1
 547  2.4373595e+06 5.01e+00 1.42e+08  -1.0 7.21e+01   3.4 2.02e-03 3.26e-03h  1
 548  2.4381125e+06 4.96e+00 1.42e+08  -1.0 6.92e+01   3.8 1.36e-04 8.57e-03h  1
 549  2.4381891e+06 4.96e+00 1.42e+08  -1.0 7.17e+01   3.4 1.87e-02 8.43e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550  2.4397687e+06 4.87e+00 1.44e+08  -1.0 6.88e+01   3.8 1.25e-02 1.81e-02h  1
 551  2.4404049e+06 4.84e+00 1.42e+08  -1.0 7.09e+01   3.3 1.65e-02 7.10e-03h  1
 552  2.4405320e+06 4.83e+00 1.42e+08  -1.0 6.72e+01   3.7 4.76e-02 1.49e-03h  1
 553  2.4414295e+06 4.78e+00 1.40e+08  -1.0 7.08e+01   3.3 1.52e-02 1.01e-02h  1
 554  2.4423176e+06 4.73e+00 1.40e+08  -1.0 6.66e+01   3.7 1.32e-02 1.05e-02h  1
 555  2.4423413e+06 4.73e+00 1.40e+08  -1.0 7.19e+01   3.2 1.52e-02 2.71e-04h  1
 556  2.4424596e+06 4.72e+00 1.39e+08  -1.0 7.71e+01   3.6 2.68e-02 1.42e-03h  1
 557  2.4441282e+06 4.63e+00 1.35e+08  -1.0 8.25e+01   3.2 8.68e-03 1.91e-02h  1
 558  2.4447100e+06 4.60e+00 1.34e+08  -1.0 7.58e+01   3.6 3.59e-02 7.08e-03h  1
 559  2.4452066e+06 4.57e+00 1.33e+08  -1.0 8.11e+01   3.1 9.58e-03 5.81e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560  2.4457099e+06 4.54e+00 1.32e+08  -1.0 7.54e+01   3.5 6.16e-03 6.15e-03h  1
 561  2.4467165e+06 4.49e+00 1.29e+08  -1.0 8.09e+01   3.1 5.41e-03 1.19e-02h  1
 562  2.4467687e+06 4.49e+00 1.29e+08  -1.0 7.45e+01   3.5 6.72e-02 6.47e-04h  1
 563  2.4476297e+06 4.44e+00 1.27e+08  -1.0 8.07e+01   3.0 3.67e-03 1.03e-02h  1
 564  2.4477481e+06 4.43e+00 1.27e+08  -1.0 7.45e+01   3.4 1.51e-02 1.47e-03h  1
 565  2.4477802e+06 4.43e+00 1.27e+08  -1.0 8.07e+01   3.0 1.31e-02 3.90e-04h  1
 566  2.4486554e+06 4.39e+00 1.25e+08  -1.0 7.50e+01   3.4 1.40e-03 1.08e-02h  1
 567  2.4486884e+06 4.38e+00 1.25e+08  -1.0 8.13e+01   2.9 1.84e-02 4.06e-04h  1
 568  2.4492294e+06 4.35e+00 1.24e+08  -1.0 7.56e+01   3.3 8.19e-03 6.72e-03h  1
 569  2.4493583e+06 4.35e+00 1.24e+08  -1.0 7.19e+01   3.8 2.13e-02 1.68e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570  2.4498224e+06 4.32e+00 1.23e+08  -1.0 7.57e+01   3.3 1.08e-02 5.77e-03h  1
 571  2.4498366e+06 4.32e+00 1.23e+08  -1.0 7.51e+01   3.7 3.11e-03 1.91e-04h  1
 572  2.4502603e+06 4.30e+00 1.22e+08  -1.0 8.06e+01   3.2 1.19e-03 5.46e-03h  1
 573  2.4507451e+06 4.27e+00 1.22e+08  -1.0 7.63e+01   3.7 7.06e-03 6.59e-03h  1
 574  2.4513240e+06 4.24e+00 1.21e+08  -1.0 8.03e+01   3.2 1.23e-02 7.51e-03h  1
 575  2.4514614e+06 4.23e+00 1.20e+08  -1.0 7.56e+01   3.6 9.28e-03 1.88e-03h  1
 576  2.4516578e+06 4.22e+00 1.20e+08  -1.0 8.04e+01   3.1 1.10e-02 2.57e-03h  1
 577  2.4517259e+06 4.21e+00 1.20e+08  -1.0 7.92e+01   3.6 5.24e-03 9.72e-04h  1
 578  2.4518553e+06 4.21e+00 1.20e+08  -1.0 8.39e+01   3.1 1.64e-02 1.78e-03h  1
 579  2.4519558e+06 4.20e+00 1.20e+08  -1.0 7.98e+01   3.5 1.06e-02 1.43e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580  2.4521532e+06 4.19e+00 1.19e+08  -1.0 8.71e+01   3.0 2.22e-03 2.69e-03h  1
 581  2.4524273e+06 4.17e+00 1.19e+08  -1.0 8.04e+01   3.5 5.31e-03 3.89e-03h  1
 582  2.4524937e+06 4.17e+00 1.19e+08  -1.0 8.74e+01   3.0 2.19e-03 9.08e-04h  1
 583  2.4525441e+06 4.17e+00 1.19e+08  -1.0 8.07e+01   3.4 1.41e-02 7.15e-04h  1
 584  2.4527955e+06 4.15e+00 1.18e+08  -1.0 8.87e+01   2.9 5.10e-03 3.43e-03h  1
 585  2.4531052e+06 4.13e+00 1.17e+08  -1.0 8.13e+01   3.3 3.37e-02 4.39e-03h  1
 586  2.4539591e+06 4.08e+00 1.15e+08  -1.0 8.91e+01   2.9 1.11e-02 1.17e-02h  1
 587  2.4541285e+06 4.07e+00 1.14e+08  -1.0 8.07e+01   3.3 9.33e-03 2.43e-03h  1
 588  2.4541535e+06 4.07e+00 1.14e+08  -1.0 8.48e+01   2.8 2.35e-02 3.74e-04h  1
 589  2.4546142e+06 4.04e+00 1.13e+08  -1.0 7.98e+01   3.2 3.94e-02 6.98e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590  2.4551443e+06 4.01e+00 1.12e+08  -1.0 8.54e+01   2.8 3.18e-02 8.09e-03h  1
 591  2.4555527e+06 3.99e+00 1.11e+08  -1.0 8.11e+01   3.2 7.51e-02 6.39e-03h  1
 592  2.4560844e+06 3.95e+00 1.10e+08  -1.0 8.76e+01   2.7 1.34e-02 8.33e-03h  1
 593  2.4571739e+06 3.89e+00 1.07e+08  -1.0 8.09e+01   3.1 1.35e-04 1.72e-02h  1
 594  2.4571868e+06 3.88e+00 1.07e+08  -1.0 7.64e+01   3.6 6.34e-05 2.06e-04h  1
 595  2.4571988e+06 3.88e+00 1.07e+08  -1.0 8.51e+01   3.1 4.03e-04 1.83e-04h  1
 596  2.4572433e+06 3.88e+00 1.07e+08  -1.0 7.87e+01   3.5 1.59e-02 7.02e-04h  1
 597  2.4578100e+06 3.85e+00 1.06e+08  -1.0 8.60e+01   3.0 7.09e-04 8.65e-03h  1
 598  2.4578269e+06 3.85e+00 1.06e+08  -1.0 7.82e+01   3.5 2.18e-02 2.70e-04h  1
 599  2.4584493e+06 3.81e+00 1.04e+08  -1.0 8.27e+01   3.0 8.40e-04 1.00e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600  2.4594547e+06 3.74e+00 1.02e+08  -1.0 7.72e+01   3.4 9.54e-03 1.66e-02h  1
 601  2.4598718e+06 3.72e+00 1.01e+08  -1.0 8.12e+01   2.9 2.10e-02 6.94e-03h  1
 602  2.4607531e+06 3.66e+00 9.96e+07  -1.0 7.63e+01   3.4 9.69e-03 1.48e-02h  1
 603  2.4608672e+06 3.66e+00 9.94e+07  -1.0 8.03e+01   2.9 6.09e-03 1.93e-03h  1
 604  2.4610473e+06 3.65e+00 9.90e+07  -1.0 7.58e+01   3.3 3.18e-02 3.07e-03h  1
 605  2.4614776e+06 3.62e+00 9.81e+07  -1.0 8.06e+01   2.8 6.60e-03 7.35e-03h  1
 606  2.4622451e+06 3.57e+00 9.64e+07  -1.0 7.57e+01   3.3 1.24e-02 1.32e-02h  1
 607  2.4625120e+06 3.55e+00 9.59e+07  -1.0 8.00e+01   2.8 7.52e-04 4.64e-03h  1
 608  2.4628393e+06 3.53e+00 9.53e+07  -1.0 7.52e+01   3.2 1.67e-02 5.71e-03h  1
 609  2.4628967e+06 3.53e+00 9.52e+07  -1.0 8.03e+01   2.7 2.01e-04 1.02e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610  2.4629795e+06 3.53e+00 9.50e+07  -1.0 7.57e+01   3.2 2.49e-02 1.46e-03h  1
 611  2.4636424e+06 3.48e+00 9.33e+07  -1.0 8.09e+01   2.7 1.52e-03 1.18e-02h  1
 612  2.4636612e+06 3.48e+00 9.32e+07  -1.0 7.56e+01   3.1 1.18e-02 3.35e-04h  1
 613  2.4640267e+06 3.46e+00 9.24e+07  -1.0 8.08e+01   2.6 1.19e-04 6.64e-03h  1
 614  2.4641298e+06 3.45e+00 9.22e+07  -1.0 7.78e+01   3.1 4.78e-05 1.79e-03h  1
 615  2.4645331e+06 3.43e+00 9.16e+07  -1.0 7.22e+01   3.5 2.37e-02 7.21e-03h  1
 616  2.4645390e+06 3.43e+00 9.16e+07  -1.0 7.83e+01   3.0 6.36e-03 1.05e-04h  1
 617  2.4646492e+06 3.42e+00 9.14e+07  -1.0 7.25e+01   3.4 4.71e-03 1.99e-03h  1
 618  2.4650657e+06 3.40e+00 9.04e+07  -1.0 7.92e+01   3.0 4.19e-03 7.36e-03h  1
 619  2.4650721e+06 3.40e+00 9.04e+07  -1.0 7.25e+01   3.4 2.16e-03 1.16e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620  2.4658405e+06 3.35e+00 8.81e+07  -1.0 7.95e+01   2.9 8.86e-05 1.37e-02h  1
 621  2.4660424e+06 3.34e+00 8.78e+07  -1.0 7.22e+01   3.3 9.75e-03 3.72e-03h  1
 622  2.4662657e+06 3.32e+00 8.73e+07  -1.0 7.91e+01   2.9 1.10e-04 4.06e-03h  1
 623  2.4662729e+06 3.32e+00 8.73e+07  -1.0 7.23e+01   3.3 1.40e-04 1.33e-04h  1
 624  2.4662754e+06 3.32e+00 8.73e+07  -1.0 7.94e+01   2.8 4.25e-03 4.49e-05h  1
 625  2.4667972e+06 3.29e+00 8.62e+07  -1.0 7.29e+01   3.2 2.75e-04 9.65e-03h  1
 626  2.4672015e+06 3.27e+00 8.52e+07  -1.0 7.97e+01   2.8 1.81e-02 7.47e-03h  1
 627  2.4677774e+06 3.23e+00 8.39e+07  -1.0 7.24e+01   3.2 3.29e-02 1.08e-02h  1
 628  2.4678888e+06 3.22e+00 8.37e+07  -1.0 7.92e+01   2.7 2.91e-03 2.07e-03h  1
 629  2.4682359e+06 3.20e+00 8.29e+07  -1.0 7.23e+01   3.1 7.64e-04 6.61e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630  2.4683181e+06 3.20e+00 8.28e+07  -1.0 6.72e+01   3.6 3.93e-02 1.61e-03h  1
 631  2.4683689e+06 3.19e+00 8.27e+07  -1.0 7.06e+01   3.1 5.37e-03 9.99e-04h  1
 632  2.4687679e+06 3.17e+00 8.21e+07  -1.0 6.70e+01   3.5 1.55e-02 7.93e-03h  1
 633  2.4704539e+06 3.06e+00 7.71e+07  -1.0 7.06e+01   3.0 2.53e-03 3.34e-02h  1
 634  2.4704858e+06 3.06e+00 7.70e+07  -1.0 6.50e+01   3.4 1.77e-02 6.59e-04h  1
 635  2.4708032e+06 3.04e+00 7.64e+07  -1.0 6.90e+01   3.0 2.13e-02 6.51e-03h  1
 636  2.4715620e+06 2.99e+00 7.51e+07  -1.0 6.50e+01   3.4 1.71e-03 1.58e-02h  1
 637  2.4722048e+06 2.95e+00 7.37e+07  -1.0 6.83e+01   2.9 2.27e-02 1.35e-02h  1
 638  2.4722879e+06 2.95e+00 7.36e+07  -1.0 6.38e+01   3.3 3.03e-02 1.78e-03h  1
 639  2.4728429e+06 2.91e+00 7.24e+07  -1.0 6.78e+01   2.9 2.27e-02 1.18e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640  2.4732569e+06 2.89e+00 7.17e+07  -1.0 6.34e+01   3.3 1.19e-01 8.96e-03h  1
 641  2.4744600e+06 2.81e+00 6.83e+07  -1.0 6.72e+01   2.8 2.69e-02 2.61e-02h  1
 642  2.4745286e+06 2.81e+00 6.82e+07  -1.0 6.19e+01   3.2 1.63e-02 1.54e-03h  1
 643  2.4745612e+06 2.81e+00 6.81e+07  -1.0 6.59e+01   2.8 3.04e-04 7.39e-04h  1
 644  2.4749846e+06 2.78e+00 6.74e+07  -1.0 6.22e+01   3.2 1.32e-02 9.50e-03h  1
 645  2.4749925e+06 2.78e+00 6.74e+07  -1.0 2.02e+02   2.7 2.18e-04 2.07e-04h  1
 646  2.4751026e+06 2.77e+00 6.72e+07  -1.0 6.21e+01   3.1 1.06e-02 2.49e-03h  1
 647  2.4763854e+06 2.69e+00 6.53e+07  -1.0 5.91e+01   3.6 1.61e-02 2.94e-02h  1
 648  2.4765753e+06 2.68e+00 6.50e+07  -1.0 6.10e+01   3.1 3.33e-02 4.43e-03h  1
 649  2.4768123e+06 2.66e+00 6.47e+07  -1.0 5.78e+01   3.5 2.79e-03 5.61e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650  2.4783320e+06 2.57e+00 6.03e+07  -1.0 6.09e+01   3.0 5.64e-02 3.58e-02h  1
 651  2.4785093e+06 2.56e+00 6.01e+07  -1.0 5.60e+01   3.5 7.85e-03 4.37e-03h  1
 652  2.4785935e+06 2.55e+00 5.99e+07  -1.0 5.92e+01   3.0 4.35e-02 2.07e-03h  1
 653  2.4794894e+06 2.49e+00 5.83e+07  -1.0 5.61e+01   3.4 2.88e-03 2.23e-02h  1
 654  2.4795584e+06 2.49e+00 5.82e+07  -1.0 5.85e+01   2.9 3.76e-02 1.74e-03h  1
 655  2.4809832e+06 2.40e+00 5.53e+07  -1.0 5.52e+01   3.4 2.19e-03 3.62e-02h  1
 656  2.4810085e+06 2.40e+00 5.52e+07  -1.0 5.69e+01   2.9 3.27e-02 6.66e-04h  1
 657  2.4817853e+06 2.35e+00 5.38e+07  -1.0 5.38e+01   3.3 8.17e-03 2.05e-02h  1
 658  2.4817884e+06 2.35e+00 5.38e+07  -1.0 5.63e+01   2.8 6.19e-03 8.36e-05h  1
 659  2.4818733e+06 2.34e+00 5.36e+07  -1.0 5.32e+01   3.3 6.24e-02 2.28e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660  2.4819593e+06 2.34e+00 5.35e+07  -1.0 5.67e+01   2.8 6.65e-03 2.30e-03h  1
 661  2.4828583e+06 2.28e+00 5.16e+07  -1.0 5.33e+01   3.2 2.18e-02 2.42e-02h  1
 662  2.4831097e+06 2.27e+00 5.12e+07  -1.0 5.58e+01   2.7 2.25e-02 6.90e-03h  1
 663  2.4832279e+06 2.26e+00 5.10e+07  -1.0 5.22e+01   3.2 2.08e-02 3.27e-03h  1
 664  2.4838433e+06 2.22e+00 4.97e+07  -1.0 5.57e+01   2.7 2.30e-03 1.69e-02h  1
 665  2.4844812e+06 2.18e+00 4.84e+07  -1.0 5.15e+01   3.1 2.96e-02 1.80e-02h  1
 666  2.4850233e+06 2.15e+00 4.73e+07  -1.0 5.43e+01   2.6 3.12e-02 1.54e-02h  1
 667  2.4854175e+06 2.12e+00 4.66e+07  -1.0 5.02e+01   3.1 4.70e-02 1.15e-02h  1
 668  2.4858816e+06 2.09e+00 4.56e+07  -1.0 5.33e+01   2.6 1.11e-02 1.36e-02h  1
 669  2.4861495e+06 2.08e+00 4.52e+07  -1.0 4.93e+01   3.0 3.50e-04 8.00e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670  2.4861557e+06 2.08e+00 4.52e+07  -1.0 4.67e+01   3.4 7.96e-02 1.89e-04h  1
 671  2.4871509e+06 2.01e+00 4.28e+07  -1.0 4.95e+01   3.0 4.94e-03 3.00e-02h  1
 672  2.4872236e+06 2.01e+00 4.27e+07  -1.0 4.57e+01   3.4 8.40e-02 2.29e-03h  1
 673  2.4873380e+06 2.00e+00 4.25e+07  -1.0 4.85e+01   2.9 8.01e-03 3.54e-03h  1
 674  2.4887359e+06 1.91e+00 3.94e+07  -1.0 4.58e+01   3.3 1.17e-02 4.39e-02h  1
 675  2.4887817e+06 1.91e+00 3.94e+07  -1.0 4.67e+01   2.9 7.19e-04 1.49e-03h  1
 676  2.4897517e+06 1.85e+00 3.66e+07  -1.0 4.99e+01   2.4 7.61e-05 3.17e-02h  1
 677  2.4899372e+06 1.84e+00 3.63e+07  -1.0 4.55e+01   2.8 8.21e-03 6.24e-03h  1
 678  2.4903337e+06 1.81e+00 3.57e+07  -1.0 4.28e+01   3.2 1.51e-02 1.35e-02h  1
 679  2.4903401e+06 1.81e+00 3.57e+07  -1.0 4.06e+01   3.7 3.51e-02 2.26e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680  2.4906513e+06 1.79e+00 3.52e+07  -1.0 4.25e+01   3.2 3.73e-03 1.09e-02h  1
 681  2.4910176e+06 1.77e+00 3.47e+07  -1.0 4.04e+01   3.6 8.22e-03 1.30e-02h  1
 682  2.4915704e+06 1.74e+00 3.37e+07  -1.0 4.18e+01   3.1 1.31e-02 1.96e-02h  1
 683  2.4917166e+06 1.73e+00 3.35e+07  -1.0 3.93e+01   3.6 1.53e-02 5.36e-03h  1
 684  2.4919809e+06 1.71e+00 3.31e+07  -1.0 4.11e+01   3.1 5.65e-03 9.56e-03h  1
 685  2.4924564e+06 1.68e+00 3.22e+07  -1.0 4.34e+01   2.6 1.28e-03 1.73e-02h  1
 686  2.4925277e+06 1.68e+00 3.21e+07  -1.0 4.02e+01   3.0 4.13e-02 2.65e-03h  1
 687  2.4930932e+06 1.64e+00 3.09e+07  -1.0 4.28e+01   2.5 1.54e-03 2.10e-02h  1
 688  2.4931027e+06 1.64e+00 3.09e+07  -1.0 3.95e+01   3.0 2.81e-02 3.62e-04h  1
 689  2.4932336e+06 1.63e+00 3.07e+07  -1.0 3.78e+01   3.4 2.44e-02 5.07e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690  2.4940169e+06 1.58e+00 2.90e+07  -1.0 3.96e+01   2.9 1.73e-03 3.01e-02h  1
 691  2.4946049e+06 1.55e+00 2.77e+07  -1.0 4.10e+01   2.4 2.89e-03 2.35e-02h  1
 692  2.4946153e+06 1.54e+00 2.77e+07  -1.0 3.78e+01   2.9 4.36e-02 4.20e-04h  1
 693  2.4948305e+06 1.53e+00 2.74e+07  -1.0 3.60e+01   3.3 1.20e-01 8.85e-03h  1
 694  2.4952215e+06 1.51e+00 2.68e+07  -1.0 3.78e+01   2.8 4.67e-02 1.61e-02h  1
 695  2.4952315e+06 1.51e+00 2.68e+07  -1.0 3.54e+01   3.2 5.52e-02 4.20e-04h  1
 696  2.4964662e+06 1.43e+00 2.32e+07  -1.0 3.74e+01   2.8 3.24e-03 5.17e-02h  1
 697  2.4964754e+06 1.43e+00 2.32e+07  -1.0 3.79e+01   2.3 3.13e-02 4.12e-04h  1
 698  2.4964970e+06 1.43e+00 2.31e+07  -1.0 3.57e+01   2.7 2.95e-03 9.65e-04h  1
 699  2.4965110e+06 1.43e+00 2.31e+07  -1.0 3.39e+01   3.1 1.98e-02 6.28e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700  2.4970195e+06 1.39e+00 2.22e+07  -1.0 3.59e+01   2.7 1.61e-04 2.28e-02h  1
 701  2.4971007e+06 1.39e+00 2.21e+07  -1.0 3.33e+01   3.1 2.71e-02 3.70e-03h  1
