cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[info | PowerModels]: removing 1 cost terms from generator 927: [12624.3217, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 164: [2107.9907, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 380: [4274.409699999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1203: [2458.4495, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 126: [3991.4188000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 226: [11777.3416, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1230: [707.9711, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 553: [10263.2018, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 951: [10112.245299999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 985: [4073.6317999999997, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1030: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 644: [4392.1478, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 689: [2951.6141000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1161: [3108.2334, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1096: [3990.7972999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1173: [3246.6285, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1182: [3698.0197, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 512: [2721.0398, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 471: [11546.3344, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 493: [1718.5382, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 361: [3079.9141, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1140: [2180.8113, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 397: [2194.2688, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 808: [3420.7693, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1026: [1596.2631999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 4: [2466.7146, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 221: [2875.0043, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 210: [3124.0351, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 750: [3294.4121000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 690: [3219.7229, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 134: [1056.9974, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 133: [3202.1971999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 240: [10479.9184, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 329: [3692.8362, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 373: [2834.0947, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 574: [11366.2196, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 246: [2929.7605999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 466: [10874.0347, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 753: [3801.0356, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 560: [3473.3981, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 679: [2508.3008, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 375: [3292.1748000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 307: [10305.846099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 880: [11107.8563, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 565: [13032.8729, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 538: [3180.2500999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 411: [1773.4158, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1275: [3881.9240999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 132: [2792.9715, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 470: [11400.9372, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 800: [1742.1474, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1040: [1893.5157, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 618: [3267.8057000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 733: [10005.5585, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 119: [1825.8590000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 839: [12018.5899, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 42: [11938.3923, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 28: [3719.1374000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 781: [2805.2237999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 381: [3649.6344, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 439: [10831.672, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 347: [2826.9528999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 897: [3532.4548, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 290: [3476.3893000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 409: [9591.7782, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 314: [4417.1143, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 163: [2745.4138000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 481: [11932.6445, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 281: [5570.8366, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 847: [2045.8202, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 730: [11685.1707, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 25: [5414.9483, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 114: [2296.2516, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 681: [2952.8405, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 31: [11174.0133, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 274: [2277.4109, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 865: [4718.4923, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 888: [3459.0345999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 484: [10875.9022, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 986: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 956: [3711.5729, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1009: [692.0873, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 412: [3540.1949000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 479: [1869.9484000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 352: [11762.2598, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 150: [3512.5469000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1287: [3340.3043, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 983: [2709.4947, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1292: [3814.6037, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 756: [2359.7165, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 330: [4527.9002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 864: [10405.2327, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 310: [6285.4132, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1025: [2676.5722, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 677: [459.32349999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 946: [3849.5587, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 377: [3800.3934999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 725: [2906.448, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 907: [2429.5045, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 585: [4636.3777, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 124: [2798.1756, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1197: [3189.0477, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 939: [2919.6052, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 70: [10612.7259, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1042: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1116: [2688.478, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1215: [12107.7994, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 903: [4493.9433, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 338: [11602.8667, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 198: [2768.6941, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1234: [2087.9442, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1123: [2643.6751, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1006: [3025.4365, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 348: [4852.1536, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 144: [3081.3467, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 649: [10697.4444, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1008: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 271: [4684.3598999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 434: [5048.9391, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 604: [2904.2281, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1107: [3993.0304, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 998: [3423.6097, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 563: [10437.1813, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 655: [10850.5481, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 336: [4480.0491, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 732: [11500.635400000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 603: [3025.5231, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 414: [3039.5096, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 710: [11678.1178, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1138: [2928.6114000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 306: [10599.722300000001, 0.0]

=======================================
          Commercial License
         Artelys Knitro 12.2.2
=======================================

Knitro presolve eliminated 3936 variables and 3880 constraints.

datacheck:               0
hessian_no_f:            1
The problem is identified as a QCQP.
Knitro changing algorithm from AUTO to 1.
Knitro changing bar_initpt from AUTO to 3.
Knitro changing bar_murule from AUTO to 4.
Knitro changing bar_penaltycons from AUTO to 0.
Knitro changing bar_penaltyrule from AUTO to 2.
Knitro changing bar_switchrule from AUTO to 2.
Knitro changing linesearch from AUTO to 1.
Knitro changing linsolver from AUTO to 5.
Knitro shifted start point to satisfy presolved bounds (3159 variables).
Knitro fixing 3483 variables eliminated from the presolve.
Knitro reinitializing 112 variables eliminated from the presolve.

Problem Characteristics                                 (   Presolved)
-----------------------
Objective goal:  Minimize
Objective type:  linear
Number of variables:                              49734 (       45798)
    bounded below only:                               0 (         427)
    bounded above only:                               0 (          87)
    bounded below and above:                      49678 (       39488)
    fixed:                                           56 (           0)
    free:                                             0 (        5796)
Number of constraints:                            96003 (       92123)
    linear equalities:                            12840 (        8960)
    quadratic equalities:                         36097 (       36097)
    gen. nonlinear equalities:                        0 (           0)
    linear one-sided inequalities:                    0 (           0)
    quadratic one-sided inequalities:             47066 (       47066)
    gen. nonlinear one-sided inequalities:            0 (           0)
    linear two-sided inequalities:                    0 (           0)
    quadratic two-sided inequalities:                 0 (           0)
    gen. nonlinear two-sided inequalities:            0 (           0)
Number of nonzeros in Jacobian:                  343385 (      332118)
Number of nonzeros in Hessian:                    81196 (       77761)

  Iter      Objective      FeasError   OptError    ||Step||    CGits 
--------  --------------  ----------  ----------  ----------  -------
       0    1.176605e+06   5.074e+02
      10    1.278241e+06   5.273e+02   1.064e+01   2.737e-01        0
      20    1.260937e+06   5.175e+02   7.528e+02   5.620e+00        0
      30    1.205261e+06   4.934e+02   3.057e+02   3.105e+00        0
      40    1.204066e+06   4.885e+02   4.653e+02   4.964e+00        0
      50    1.241528e+06   4.870e+02   9.990e+01   3.708e+02        2
      60    1.242460e+06   4.929e+02   1.000e+02   5.655e+01        0
      70    1.241727e+06   4.810e+02   1.000e+02   5.035e+01        0
      80    1.194833e+06   3.908e+02   1.000e+02   1.240e+01        0
      90    1.284439e+06   5.208e+01   1.000e+02   3.289e+01        2
     100    1.473798e+06   8.950e+01   1.000e+02   4.034e+04        0
     110    1.538114e+06   7.025e+00   1.000e+02   1.935e+01        0
     120    2.391440e+06   2.382e+00   1.000e+02   8.572e+00        0
     130    2.458610e+06   5.739e-01   1.000e+02   9.324e-01        0
     140    2.140922e+06   4.669e-01   1.108e+01   9.580e+00        0
     150    2.074960e+06   5.973e-02   2.266e+00   1.540e+00        0
     160    2.069788e+06   2.093e-03   3.619e-01   1.446e+00        0
     167    2.069730e+06   5.935e-07   5.026e-05   2.639e-02        0

EXIT: Locally optimal solution found.

HINT: Knitro spent 0.000054 seconds checking model convexity.
      To skip the automatic convexity checker for QPs and QCQPs,
      explicity set the user option convex=0 or convex=1.

Final Statistics
----------------
Final objective value               =   2.06973016883953e+06
Final feasibility error (abs / rel) =   5.93e-07 / 1.17e-09
Final optimality error  (abs / rel) =   5.03e-05 / 5.03e-07
# of iterations                     =        167 
# of CG iterations                  =         32 
